ID	Gene EFW ID	Gene	contig	start	stop
gene	EFW9900027644	Similar to NDH5: NADH-ubiquinone oxidoreductase chain 5 (Fragment) (Pisum sativum OX%3D3888)	contig2519	378	1263
gene	EFW9900027532	Similar to Eukaryotic initiation factor 4A-13 (Fragment) (Nicotiana tabacum OX%3D4097)	contig252	9041	13061
gene	EFW9900027533	Similar to THO6: THO complex subunit 6 (Arabidopsis thaliana OX%3D3702)	contig252	26392	32934
gene	EFW9900027534	Similar to THO6: THO complex subunit 6 (Arabidopsis thaliana OX%3D3702)	contig252	74372	77627
gene	EFW9900026265	Protein of unknown function	contig2526	1503	8564
gene	EFW9900026266	Similar to GLT1: Glutamate synthase 1 [NADH]%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig2526	9861	10965
gene	EFW9900026267	Similar to REIL1: Cytoplasmic 60S subunit biogenesis factor REI1 homolog 1 (Arabidopsis thaliana OX%3D3702)	contig2526	36083	39087
gene	EFW9900026268	Similar to Auxin-induced protein X10A (Glycine max OX%3D3847)	contig2526	40006	41970
gene	EFW9900026269	Similar to ARG7: Indole-3-acetic acid-induced protein ARG7 (Vigna radiata var. radiata OX%3D3916)	contig2526	49201	57452
gene	EFW9900026270	Similar to SAUR20: Auxin-responsive protein SAUR20 (Arabidopsis thaliana OX%3D3702)	contig2526	58134	58406
gene	EFW9900026271	Similar to Auxin-induced protein X10A (Glycine max OX%3D3847)	contig2526	59574	59852
gene	EFW9900026272	Similar to ARG7: Indole-3-acetic acid-induced protein ARG7 (Vigna radiata var. radiata OX%3D3916)	contig2526	61227	61532
gene	EFW9900026273	Similar to Auxin-induced protein X15 (Glycine max OX%3D3847)	contig2526	61792	70157
gene	EFW9900026274	Similar to SAUR24: Auxin-responsive protein SAUR24 (Arabidopsis thaliana OX%3D3702)	contig2526	68973	69254
gene	EFW9900026275	Protein of unknown function	contig2526	69777	70130
gene	EFW9900026276	Similar to Auxin-induced protein X10A (Glycine max OX%3D3847)	contig2526	70722	71165
gene	EFW9900026277	Similar to ARG7: Indole-3-acetic acid-induced protein ARG7 (Vigna radiata var. radiata OX%3D3916)	contig2526	77296	77601
gene	EFW9900026278	Similar to Auxin-induced protein 15A (Glycine max OX%3D3847)	contig2526	78904	79173
gene	EFW9900026279	Similar to SAUR20: Auxin-responsive protein SAUR20 (Arabidopsis thaliana OX%3D3702)	contig2526	80123	80374
gene	EFW9900026280	Similar to Auxin-induced protein 10A5 (Glycine max OX%3D3847)	contig2526	80785	81843
gene	EFW9900026281	Similar to ARG7: Indole-3-acetic acid-induced protein ARG7 (Vigna radiata var. radiata OX%3D3916)	contig2526	95362	95667
gene	EFW9900026282	Similar to PELPK1: Protein PELPK1 (Arabidopsis thaliana OX%3D3702)	contig2526	104002	104934
gene	EFW9900026283	Protein of unknown function	contig2526	111535	114005
gene	EFW9900026284	Similar to GPAT9: Glycerol-3-phosphate acyltransferase 9 (Arabidopsis thaliana OX%3D3702)	contig2526	125688	132994
gene	EFW9900026285	Similar to RPP2B: Disease resistance protein RPP2B (Arabidopsis thaliana OX%3D3702)	contig2526	159564	161067
gene	EFW9900026286	Similar to AAE6: Probable acyl-activating enzyme 6 (Arabidopsis thaliana OX%3D3702)	contig2526	237260	239002
gene	EFW9900026287	Protein of unknown function	contig2526	238252	239627
gene	EFW9900026288	Similar to At1g65750: Putative ribonuclease H protein At1g65750 (Arabidopsis thaliana OX%3D3702)	contig2526	284624	286116
gene	EFW9900026289	Similar to AAE6: Probable acyl-activating enzyme 6 (Arabidopsis thaliana OX%3D3702)	contig2526	308199	309872
gene	EFW9900026290	Similar to SSL13: Protein STRICTOSIDINE SYNTHASE-LIKE 13 (Arabidopsis thaliana OX%3D3702)	contig2526	339121	344966
gene	EFW9900026291	Similar to AAE6: Probable acyl-activating enzyme 6 (Arabidopsis thaliana OX%3D3702)	contig2526	345952	347748
gene	EFW9900026292	Similar to At3g51950: Zinc finger CCCH domain-containing protein 46 (Arabidopsis thaliana OX%3D3702)	contig2526	379246	380032
gene	EFW9900026293	Similar to At2g05160: Zinc finger CCCH domain-containing protein 18 (Arabidopsis thaliana OX%3D3702)	contig2526	380047	392919
gene	EFW9900026294	Similar to AAE6: Probable acyl-activating enzyme 6 (Arabidopsis thaliana OX%3D3702)	contig2526	433257	434978
gene	EFW9900026295	Protein of unknown function	contig2526	463053	466359
gene	EFW9900026296	Protein of unknown function	contig2526	469958	472935
gene	EFW9900026297	Protein of unknown function	contig2526	499139	506206
gene	EFW9900026298	Protein of unknown function	contig2526	507009	532351
gene	EFW9900022372	Similar to NMT1: Glycylpeptide N-tetradecanoyltransferase 1 (Arabidopsis thaliana OX%3D3702)	contig254	7826	9130
gene	EFW9900022373	Similar to SMH3: Single myb histone 3 (Zea mays OX%3D4577)	contig254	10153	14220
gene	EFW9900022374	Similar to LUT2: Lycopene epsilon cyclase%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig254	39493	42950
gene	EFW9900022375	Protein of unknown function	contig254	97946	100565
gene	EFW9900022376	Similar to GLT1: Glutamate synthase 1 [NADH]%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig254	182467	183567
gene	EFW9900022377	Similar to UGT91C1: UDP-glycosyltransferase 91C1 (Arabidopsis thaliana OX%3D3702)	contig254	192177	198584
gene	EFW9900022378	Protein of unknown function	contig254	226877	227344
gene	EFW9900022379	Similar to UGT91C1: UDP-glycosyltransferase 91C1 (Arabidopsis thaliana OX%3D3702)	contig254	234102	235418
gene	EFW9900022380	Protein of unknown function	contig254	234615	235103
gene	EFW9900022381	Protein of unknown function	contig254	235116	238083
gene	EFW9900022382	Similar to UGT91C1: UDP-glycosyltransferase 91C1 (Arabidopsis thaliana OX%3D3702)	contig254	238226	239635
gene	EFW9900022383	Similar to PF13_0198: Reticulocyte-binding protein 2 homolog a (Plasmodium falciparum (isolate 3D7) OX%3D36329)	contig254	296424	303751
gene	EFW9900022384	Similar to UGT91C1: UDP-glycosyltransferase 91C1 (Arabidopsis thaliana OX%3D3702)	contig254	331758	333190
gene	EFW9900022385	Similar to UGT91C1: UDP-glycosyltransferase 91C1 (Arabidopsis thaliana OX%3D3702)	contig254	385125	386465
gene	EFW9900022386	Similar to UGT91C1: UDP-glycosyltransferase 91C1 (Arabidopsis thaliana OX%3D3702)	contig254	397415	400593
gene	EFW9900022387	Similar to UGT91C1: UDP-glycosyltransferase 91C1 (Arabidopsis thaliana OX%3D3702)	contig254	401524	402159
gene	EFW9900022388	Similar to PUB34: U-box domain-containing protein 34 (Arabidopsis thaliana OX%3D3702)	contig254	463197	467658
gene	EFW9900022389	Similar to ywkD: Uncharacterized protein YwkD (Bacillus subtilis (strain 168) OX%3D224308)	contig254	468951	471075
gene	EFW9900022390	Similar to At3g55350: Protein ALP1-like (Arabidopsis thaliana OX%3D3702)	contig254	489017	490582
gene	EFW9900022391	Similar to RPL28C: 60S ribosomal protein L28-2 (Arabidopsis thaliana OX%3D3702)	contig254	493882	499932
gene	EFW9900022392	Similar to CBK1: Serine/threonine-protein kinase CBK1 (Candida albicans (strain SC5314 / ATCC MYA-2876) OX%3D237561)	contig254	499875	517497
gene	EFW9900022393	Similar to ABI2: Protein phosphatase 2C 77 (Arabidopsis thaliana OX%3D3702)	contig254	520982	523915
gene	EFW9900022394	Similar to MKK2: Mitogen-activated protein kinase kinase 2 (Arabidopsis thaliana OX%3D3702)	contig254	524261	528001
gene	EFW9900022395	Similar to APX2: L-ascorbate peroxidase 2%2C cytosolic (Oryza sativa subsp. japonica OX%3D39947)	contig254	633928	661227
gene	EFW9900022396	Similar to APX2: L-ascorbate peroxidase 2%2C cytosolic (Oryza sativa subsp. japonica OX%3D39947)	contig254	684409	685502
gene	EFW9900022397	Protein of unknown function	contig254	698793	701566
gene	EFW9900022398	Similar to LIMYB: L10-interacting MYB domain-containing protein (Arabidopsis thaliana OX%3D3702)	contig254	706106	712474
gene	EFW9900022399	Similar to CDC48C: Cell division control protein 48 homolog C (Arabidopsis thaliana OX%3D3702)	contig254	874925	879947
gene	EFW9900022400	Similar to CFIS1: Pre-mRNA cleavage factor Im 25 kDa subunit 1 (Arabidopsis thaliana OX%3D3702)	contig254	939334	941756
gene	EFW9900022401	Protein of unknown function	contig254	957122	959655
gene	EFW9900022402	Similar to UBA1C: UBP1-associated proteins 1C (Arabidopsis thaliana OX%3D3702)	contig254	959669	962535
gene	EFW9900022403	Protein of unknown function	contig254	975195	976925
gene	EFW9900022404	Protein of unknown function	contig254	975332	975800
gene	EFW9900022405	Protein of unknown function	contig254	975886	976858
gene	EFW9900022406	Protein of unknown function	contig254	1067553	1069578
gene	EFW9900022407	Protein of unknown function	contig254	1074801	1075980
gene	EFW9900022408	Protein of unknown function	contig254	1096477	1099934
gene	EFW9900018371	Protein of unknown function	contig256	12688	14427
gene	EFW9900018372	Protein of unknown function	contig256	12925	13305
gene	EFW9900018373	Protein of unknown function	contig256	13391	14360
gene	EFW9900018374	Similar to VIP3: WD repeat-containing protein VIP3 (Arabidopsis thaliana OX%3D3702)	contig256	24770	26812
gene	EFW9900018375	Similar to TS1: Threonine synthase 1%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig256	28134	29693
gene	EFW9900018376	Protein of unknown function	contig256	28290	28796
gene	EFW9900018377	Similar to XI-K: Myosin-17 (Arabidopsis thaliana OX%3D3702)	contig256	67943	82146
gene	EFW9900018378	Similar to SPBC776.05: Uncharacterized membrane protein C776.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX%3D284812)	contig256	88345	91406
gene	EFW9900018379	Protein of unknown function	contig256	94543	105091
gene	EFW9900018380	Similar to PMIR1: Protein PLASTID MOVEMENT IMPAIRED 1-RELATED 1 (Arabidopsis thaliana OX%3D3702)	contig256	119984	124335
gene	EFW9900018381	Similar to WAV2: Alpha/beta hydrolase domain-containing protein WAV2 (Arabidopsis thaliana OX%3D3702)	contig256	127175	130516
gene	EFW9900018382	Similar to NFYA3: Nuclear transcription factor Y subunit A-3 (Arabidopsis thaliana OX%3D3702)	contig256	136976	141859
gene	EFW9900018383	Protein of unknown function	contig256	142493	146352
gene	EFW9900018384	Similar to PDAT1: Phospholipid:diacylglycerol acyltransferase 1 (Arabidopsis thaliana OX%3D3702)	contig256	155908	161772
gene	EFW9900018385	Similar to BRXL4: Protein Brevis radix-like 4 (Arabidopsis thaliana OX%3D3702)	contig256	292903	298176
gene	EFW9900018386	Similar to RPL27: 60S ribosomal protein L27 (Pisum sativum OX%3D3888)	contig256	298087	299063
gene	EFW9900018387	Similar to RPS27B: 40S ribosomal protein S27-2 (Arabidopsis thaliana OX%3D3702)	contig256	314893	316070
gene	EFW9900018388	Similar to RIC1: Ras-related protein RIC1 (Oryza sativa subsp. japonica OX%3D39947)	contig256	328920	330899
gene	EFW9900018389	Similar to At3g42800: Protein BIG GRAIN 1-like C (Arabidopsis thaliana OX%3D3702)	contig256	344287	345400
gene	EFW9900018390	Similar to VPS2.1: Vacuolar protein sorting-associated protein 2 homolog 1 (Arabidopsis thaliana OX%3D3702)	contig256	357249	360021
gene	EFW9900018391	Similar to ATL52: RING-H2 finger protein ATL52 (Arabidopsis thaliana OX%3D3702)	contig256	360575	361102
gene	EFW9900018392	Similar to MSL10: Mechanosensitive ion channel protein 10 (Arabidopsis thaliana OX%3D3702)	contig256	373035	376390
gene	EFW9900018393	Protein of unknown function	contig256	377242	377613
gene	EFW9900018394	Similar to RPA1A: Replication protein A 70 kDa DNA-binding subunit A (Arabidopsis thaliana OX%3D3702)	contig256	377870	380813
gene	EFW9900018395	Similar to PCMP-H17: Pentatricopeptide repeat-containing protein At5g44230 (Arabidopsis thaliana OX%3D3702)	contig256	397320	399290
gene	EFW9900018396	Similar to RPS3C: 40S ribosomal protein S3-3 (Arabidopsis thaliana OX%3D3702)	contig256	413403	416461
gene	EFW9900018397	Similar to EFL4: Protein ELF4-LIKE 4 (Arabidopsis thaliana OX%3D3702)	contig256	470899	471252
gene	EFW9900018398	Similar to UP3: Stress-response A/B barrel domain-containing protein UP3 (Arabidopsis thaliana OX%3D3702)	contig256	544768	545415
gene	EFW9900018399	Similar to UP3: Stress-response A/B barrel domain-containing protein UP3 (Arabidopsis thaliana OX%3D3702)	contig256	576462	577134
gene	EFW9900018400	Similar to C1: Anthocyanin regulatory C1 protein (Zea mays OX%3D4577)	contig256	665055	666495
gene	EFW9900018401	Similar to 14 kDa proline-rich protein DC2.15 (Daucus carota OX%3D4039)	contig256	684784	685206
gene	EFW9900018402	Similar to CYP72A15: Cytochrome P450 72A15 (Arabidopsis thaliana OX%3D3702)	contig256	697631	699923
gene	EFW9900018403	Similar to POPTRDRAFT_832064: Methylthioribose-1-phosphate isomerase (Populus trichocarpa OX%3D3694)	contig256	717792	721529
gene	EFW9900018404	Similar to Aldehyde dehydrogenase family 7 member A1 (Malus domestica OX%3D3750)	contig256	722068	727100
gene	EFW9900018405	Protein of unknown function	contig256	729250	729738
gene	EFW9900018406	Similar to SSL4: Protein STRICTOSIDINE SYNTHASE-LIKE 4 (Arabidopsis thaliana OX%3D3702)	contig256	730552	733691
gene	EFW9900018407	Similar to RECQL3: ATP-dependent DNA helicase Q-like 3 (Arabidopsis thaliana OX%3D3702)	contig256	733976	741643
gene	EFW9900018408	Similar to CCX4: Cation/calcium exchanger 4 (Arabidopsis thaliana OX%3D3702)	contig256	741777	744511
gene	EFW9900018409	Similar to COPT5: Copper transporter 5 (Arabidopsis thaliana OX%3D3702)	contig256	745932	746312
gene	EFW9900018410	Similar to ATG11: Autophagy-related protein 11 (Arabidopsis thaliana OX%3D3702)	contig256	750701	752789
gene	EFW9900018411	Similar to At2g05910: Protein LURP-one-related 6 (Arabidopsis thaliana OX%3D3702)	contig256	753971	755263
gene	EFW9900018412	Similar to GG3: Guanine nucleotide-binding protein subunit gamma 3 (Arabidopsis thaliana OX%3D3702)	contig256	777021	779860
gene	EFW9900018413	Similar to SBT1.8: Subtilisin-like protease SBT1.8 (Arabidopsis thaliana OX%3D3702)	contig256	779488	783381
gene	EFW9900018414	Protein of unknown function	contig256	781398	782618
gene	EFW9900018415	Protein of unknown function	contig256	827789	833665
gene	EFW9900018416	Protein of unknown function	contig256	837055	844390
gene	EFW9900018417	Similar to RBX1A: RING-box protein 1a (Arabidopsis thaliana OX%3D3702)	contig256	853677	855755
gene	EFW9900018418	Similar to CYP75B1: Flavonoid 3'-monooxygenase (Arabidopsis thaliana OX%3D3702)	contig256	969537	972079
gene	EFW9900018419	Similar to RIPK: Serine/threonine-protein kinase RIPK (Arabidopsis thaliana OX%3D3702)	contig256	1028461	1030732
gene	EFW9900018420	Similar to At3g45310: Thiol protease aleurain-like (Arabidopsis thaliana OX%3D3702)	contig256	1093549	1096311
gene	EFW9900018421	Protein of unknown function	contig256	1097759	1100908
gene	EFW9900018422	Similar to FIP1: Protein FIP1 (Arabidopsis thaliana OX%3D3702)	contig256	1101528	1105766
gene	EFW9900018423	Similar to Ttll12: Tubulin--tyrosine ligase-like protein 12 (Mus musculus OX%3D10090)	contig256	1105155	1110656
gene	EFW9900018424	Protein of unknown function	contig256	1122731	1128686
gene	EFW9900018425	Protein of unknown function	contig256	1128653	1131560
gene	EFW9900018426	Protein of unknown function	contig256	1132611	1134089
gene	EFW9900018427	Protein of unknown function	contig256	1181094	1186623
gene	EFW9900018428	Protein of unknown function	contig256	1187438	1188073
gene	EFW9900018429	Protein of unknown function	contig256	1190764	1199753
gene	EFW9900018430	Similar to rhp7: DNA repair protein rhp7 (Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX%3D284812)	contig256	1206910	1211663
gene	EFW9900018431	Similar to OFUT35: O-fucosyltransferase 35 (Arabidopsis thaliana OX%3D3702)	contig256	1295368	1299728
gene	EFW9900018432	Similar to MOB1A: MOB kinase activator-like 1A (Arabidopsis thaliana OX%3D3702)	contig256	1316569	1318266
gene	EFW9900018433	Similar to PCMP-H88: Pentatricopeptide repeat-containing protein At5g06540 (Arabidopsis thaliana OX%3D3702)	contig256	1325635	1326299
gene	EFW9900018434	Similar to ABP19A: Auxin-binding protein ABP19a (Prunus persica OX%3D3760)	contig256	1370454	1371092
gene	EFW9900018435	Similar to SEOB: Protein SIEVE ELEMENT OCCLUSION B (Arabidopsis thaliana OX%3D3702)	contig256	1435084	1435567
gene	EFW9900018436	Similar to BG4: Probable glucan endo-1%2C3-beta-glucosidase BG4 (Arabidopsis thaliana OX%3D3702)	contig256	1439314	1441107
gene	EFW9900018437	Similar to OPR3: 12-oxophytodienoate reductase 3 (Solanum lycopersicum OX%3D4081)	contig256	1483976	1490003
gene	EFW9900018438	Protein of unknown function	contig256	1483984	1489000
gene	EFW9900018439	Protein of unknown function	contig256	1513544	1513834
gene	EFW9900018440	Similar to OPR3: 12-oxophytodienoate reductase 3 (Solanum lycopersicum OX%3D4081)	contig256	1514361	1525681
gene	EFW9900018441	Similar to CBL3: Calcineurin B-like protein 3 (Arabidopsis thaliana OX%3D3702)	contig256	1553213	1556654
gene	EFW9900018442	Similar to GRF1: Growth-regulating factor 1 (Oryza sativa subsp. indica OX%3D39946)	contig256	1581254	1593086
gene	EFW9900018443	Similar to VIP6: Protein CTR9 homolog (Arabidopsis thaliana OX%3D3702)	contig256	1594383	1604697
gene	EFW9900018444	Similar to RANBPM: Ran-binding protein M homolog (Arabidopsis thaliana OX%3D3702)	contig256	1637124	1643229
gene	EFW9900018445	Similar to TBL16: Protein trichome birefringence-like 16 (Arabidopsis thaliana OX%3D3702)	contig256	1676092	1680567
gene	EFW9900018446	Similar to Itih4: Inter alpha-trypsin inhibitor%2C heavy chain 4 (Mus musculus OX%3D10090)	contig256	1685008	1690994
gene	EFW9900018447	Similar to At1g23070: Protein LAZ1 homolog 2 (Arabidopsis thaliana OX%3D3702)	contig256	1691017	1692993
gene	EFW9900018448	Protein of unknown function	contig256	1737555	1749326
gene	EFW9900018449	Similar to LSM1B: Sm-like protein LSM1B (Arabidopsis thaliana OX%3D3702)	contig256	1749607	1751708
gene	EFW9900018450	Protein of unknown function	contig256	1751733	1753104
gene	EFW9900027337	Similar to TL1: Thaumatin-like protein 1a (Malus domestica OX%3D3750)	contig2563	9216	10904
